ID,Levy,Manufacturer,Model,Prod. year,Category,Leather interior,Fuel type,Engine volume,Mileage,Cylinders,Gear box type,Drive wheels,Doors,Wheel,Color,Airbags,Price
45801984,531,HYUNDAI,Elantra,2012,Sedan,Yes,Petrol,1.6,68976 km,4.0,Automatic,Front,04-May,Left wheel,White,4,16160.0
45659002,924,VOLKSWAGEN,Passat,2017,Sedan,Yes,Petrol,1.8 Turbo,22500 km,4.0,Tiptronic,Front,04-May,Left wheel,White,8,34497.0
45632000,640,FORD,Fusion,2013,Sedan,Yes,Hybrid,2,174619 km,4.0,Automatic,Front,04-May,Left wheel,Grey,0,282.0
45781177,-,NISSAN,March,2004,Hatchback,No,CNG,1.2,145000 km,4.0,Automatic,Front,04-May,Right-hand drive,Red,0,6899.0
45801836,687,HYUNDAI,Elantra,2010,Sedan,Yes,Petrol,1.6,87640 km,4.0,Automatic,Front,04-May,Left wheel,Grey,4,14834.0
45814710,-,TOYOTA,Prius C,2014,Hatchback,No,Hybrid,1.5,60000 km,4.0,Automatic,Front,04-May,Left wheel,Grey,12,20385.0
45811950,-,JEEP,Grand Cherokee LAREDO,2006,Jeep,Yes,CNG,3.7,157000 km,6.0,Tiptronic,4x4,>5,Left wheel,Silver,8,18189.0
45786714,751,HYUNDAI,Sonata,2013,Sedan,No,Petrol,2.4,240000 km,4.0,Tiptronic,Front,04-May,Left wheel,Black,10,15053.0
45728673,640,SSANGYONG,REXTON,2013,Jeep,Yes,Diesel,2,126116 km,4.0,Automatic,Front,04-May,Left wheel,Black,4,36808.0
45804081,-,SUZUKI,Grand Vitara,1998,Jeep,Yes,Petrol,2.5,320000 km,6.0,Automatic,Rear,04-May,Left wheel,Black,0,4704.0
45733227,836,HYUNDAI,Sonata,2010,Sedan,Yes,LPG,2,89181 km,4.0,Automatic,Front,04-May,Left wheel,Silver,4,7527.0
45769077,1017,MERCEDES-BENZ,E 300,2017,Sedan,Yes,Petrol,2,50930 km,4.0,Automatic,Rear,04-May,Left wheel,Black,12,22580.0
45788793,-,NISSAN,Tiida,2006,Sedan,No,Petrol,1.5,184000 km,4.0,Automatic,Front,04-May,Right-hand drive,Silver,8,8467.0
45732823,765,HYUNDAI,Sonata,2015,Sedan,Yes,LPG,2,411260 km,4.0,Automatic,Front,04-May,Left wheel,Orange,4,9252.0
45811098,761,TOYOTA,Prius,2010,Hatchback,Yes,Hybrid,1.8,344434 km,4.0,Automatic,Front,04-May,Left wheel,Silver,12,470.0
45792363,-,BMW,X5,2009,Jeep,Yes,Diesel,3.0 Turbo,10000 km,6.0,Automatic,4x4,04-May,Left wheel,Black,12,29793.0
45701453,-,MERCEDES-BENZ,CLK 200,1997,Coupe,No,Petrol,2,14000 km,4.0,Manual,Rear,02-Mar,Left wheel,Black,2,6893.0
45814907,1058,TOYOTA,Highlander,2012,Jeep,Yes,Petrol,3.5,285186 km,6.0,Automatic,Front,04-May,Left wheel,Grey,12,9879.0
45769155,1024,FORD,Escape,2010,Jeep,Yes,Hybrid,2.5,174926 km,4.0,Automatic,Front,04-May,Left wheel,Grey,0,862.0
45720161,-,MERCEDES-BENZ,E 270 CDI,2001,Sedan,No,Diesel,2.7 Turbo,245000 km,5.0,Tiptronic,Rear,04-May,Left wheel,Black,10,10349.0
45788811,-,MERCEDES-BENZ,CLK 230,2004,Coupe,Yes,Petrol,2.3,328000 km,4.0,Manual,Rear,02-Mar,Left wheel,Blue,0,3.0
45798523,-,FORD,Focus,2015,Hatchback,No,Petrol,2,21000 km,4.0,Manual,Front,04-May,Left wheel,Carnelian red,10,18189.0
45502205,1018,BMW,528,2011,Sedan,Yes,Petrol,3,103000 km,6.0,Tiptronic,Rear,04-May,Left wheel,Black,10,26657.0
45789793,-,MAZDA,MPV,2003,Minivan,No,CNG,2.3,170000 km,4.0,Automatic,Front,>5,Right-hand drive,White,8,4547.0
45801648,583,HYUNDAI,Elantra,2011,Sedan,Yes,Petrol,1.6,141799 km,4.0,Automatic,Front,04-May,Left wheel,White,4,19416.0
45670936,-,MERCEDES-BENZ,Vito,2007,Minivan,No,Diesel,2.2 Turbo,275000 km,4.0,Tiptronic,Rear,04-May,Left wheel,Silver,7,24148.0
45649794,609,TOYOTA,Camry,2018,Sedan,Yes,Hybrid,2.5,35058 km,4.0,Automatic,Front,04-May,Left wheel,White,12,18817.0
45766431,707,VOLKSWAGEN,Golf,2011,Hatchback,Yes,Diesel,2,129651 km,4.0,Automatic,Front,04-May,Left wheel,Black,12,2352.0
45813823,1533,DODGE,Challenger,2016,Coupe,Yes,Petrol,3.6,127245 km,6.0,Automatic,Rear,02-Mar,Left wheel,Red,12,1646.0
45815006,781,TOYOTA,Camry,2012,Sedan,Yes,Petrol,2.5,200870 km,4.0,Automatic,Front,04-May,Left wheel,Silver,12,4077.0
45797718,779,HYUNDAI,H1,2013,Minivan,Yes,Diesel,2.5,69315 km,4.0,Automatic,Front,04-May,Left wheel,Black,4,22433.0
45773882,781,FORD,Fusion,2012,Sedan,Yes,Petrol,2.5,109536 km,4.0,Automatic,Front,04-May,Left wheel,Grey,12,1176.0
45804857,642,FORD,Fusion,2012,Sedan,Yes,Hybrid,2,145814 km,4.0,Automatic,Front,04-May,Left wheel,White,0,25716.0
45798464,-,TOYOTA,Prius,2008,Sedan,No,Hybrid,1.5,200000 km,4.0,Variator,Front,04-May,Left wheel,White,5,11917.0
45785925,810,VOLKSWAGEN,Jetta,2016,Sedan,Yes,Petrol,1.8 Turbo,50000 km,4.0,Tiptronic,Front,04-May,Left wheel,Grey,16,20385.0
45731742,1249,HYUNDAI,H1,2017,Universal,Yes,Diesel,2.5,93000 km,4.0,Automatic,Front,04-May,Left wheel,Silver,4,52696.0
45794265,-,FORD,Mustang,2016,Coupe,Yes,Petrol,2.3 Turbo,80000 km,4.0,Tiptronic,Rear,02-Mar,Left wheel,Blue,8,47042.0
45548889,-,TOYOTA,Prius,2007,Hatchback,No,Hybrid,1.5,141000 km,4.0,Tiptronic,Front,04-May,Left wheel,Silver,8,12231.0
38696086,-,HONDA,FIT,2006,Hatchback,No,Petrol,1.3,11000 km,4.0,Automatic,4x4,04-May,Right-hand drive,Blue,4,60.0
45758838,-,TOYOTA,Prius,2008,Sedan,No,Hybrid,1.5,280195 km,4.0,Automatic,Front,04-May,Left wheel,Red,8,14113.0
45809642,1079,HONDA,Civic,2018,Sedan,Yes,Petrol,2,26134 km,4.0,Automatic,Front,04-May,Left wheel,Black,4,56509.0
45120849,-,VOLKSWAGEN,Golf,1992,Hatchback,No,CNG,2,111111 km,4.0,Manual,Front,04-May,Left wheel,Black,4,3450.0
45646482,1646,LEXUS,GX 460,2015,Jeep,Yes,Petrol,4.6,129931 km,8.0,Automatic,4x4,04-May,Left wheel,Black,0,784.0
45786809,-,BMW,528,1998,Sedan,No,Petrol,2.8,290000 km,6.0,Manual,Rear,04-May,Left wheel,Green,4,7213.0
45655991,1399,LEXUS,RX 450,2010,Jeep,Yes,Hybrid,3.5,311949 km,6.0,Automatic,Front,04-May,Left wheel,Silver,12,282.0
45766661,1646,LEXUS,GX 460,2015,Jeep,Yes,Petrol,4.6,102907 km,8.0,Automatic,4x4,04-May,Left wheel,Black,0,706.0
45803378,642,HYUNDAI,Sonata,2012,Sedan,Yes,LPG,2,453075 km,4.0,Automatic,Front,04-May,Left wheel,Silver,4,7527.0
45802812,1017,HYUNDAI,Santa FE,2017,Jeep,Yes,Diesel,2,101515 km,4.0,Automatic,Front,04-May,Left wheel,White,4,59087.0
45699818,781,VOLKSWAGEN,Passat Se,2012,Sedan,Yes,Petrol,2.5,154000 km,5.0,Tiptronic,Front,04-May,Left wheel,Blue,10,15681.0
45786759,-,BMW,X5 3.5,2014,Jeep,Yes,Petrol,3.0 Turbo,196000 km,6.0,Tiptronic,4x4,04-May,Left wheel,Black,12,70562.0
45733589,1079,HYUNDAI,Sonata,2018,Sedan,Yes,Petrol,2,40808 km,4.0,Automatic,Front,04-May,Left wheel,Black,4,66815.0
45733579,1079,HYUNDAI,Sonata,2018,Sedan,Yes,Petrol,2,25255 km,4.0,Automatic,Front,04-May,Left wheel,White,4,64463.0
45503635,-,FORD,Transit,1994,Microbus,No,Diesel,2.5,111000 km,4.0,Manual,Rear,04-May,Left wheel,White,0,6272.0
45767130,-,SUBARU,Legacy,2005,Sedan,No,LPG,3,144000 km,6.0,Tiptronic,4x4,04-May,Right-hand drive,Black,0,9095.0
45803185,639,HYUNDAI,Sonata,2014,Sedan,Yes,LPG,2,385149 km,4.0,Automatic,Front,04-May,Left wheel,Black,4,10349.0
45793367,-,BMW,X5 3.0i,2003,Universal,Yes,Petrol,3,260000 km,6.0,Automatic,4x4,04-May,Left wheel,Grey,8,16621.0
45810078,784,HONDA,Civic,2017,Sedan,Yes,Petrol,1.5,19539 km,4.0,Automatic,Front,04-May,Left wheel,Black,4,66482.0
45787226,-,NISSAN,Altima,2015,Sedan,No,Petrol,2.5,14500 km,4.0,Automatic,Rear,04-May,Left wheel,Black,10,23207.0
45787320,-,TOYOTA,Corolla spacio,1998,Hatchback,No,Petrol,1.6,299999 km,4.0,Automatic,Front,04-May,Right-hand drive,White,0,1700.0
45809732,707,HYUNDAI,Elantra,2011,Sedan,Yes,Petrol,2,233720 km,4.0,Automatic,Front,04-May,Left wheel,Black,12,220.0
45766283,781,NISSAN,Altima,2012,Sedan,Yes,Petrol,2.5,97627 km,4.0,Automatic,Front,04-May,Left wheel,Black,12,862.0
45779209,777,TOYOTA,Camry XV50,2014,Sedan,Yes,Petrol,2.5,193280 km,4.0,Automatic,Front,04-May,Left wheel,Black,12,27598.0
45764888,1172,MERCEDES-BENZ,E 350,2011,Sedan,Yes,Diesel,3.5,230696 km,6.0,Automatic,4x4,04-May,Left wheel,Black,12,627.0
45812569,1051,CHEVROLET,Equinox,2016,Jeep,Yes,Petrol,2.4,0 km,4.0,Automatic,Front,04-May,Left wheel,Silver,12,1254.0
45789346,-,NISSAN,March,2004,Hatchback,No,Petrol,1.2,175000 km,4.0,Automatic,Front,04-May,Right-hand drive,Carnelian red,2,5959.0
45731550,1091,HYUNDAI,H1,2016,Universal,Yes,Diesel,2.5,133014 km,4.0,Automatic,Front,04-May,Left wheel,Silver,4,43655.0
45810340,642,CHEVROLET,Malibu,2012,Sedan,Yes,Petrol,2,153136 km,4.0,Automatic,Front,04-May,Left wheel,Black,4,20542.0
45794463,-,TOYOTA,Prius,2009,Sedan,No,Hybrid,1.5,160000 km,6.0,Automatic,Front,04-May,Left wheel,Grey,6,14113.0
45768189,585,LEXUS,CT 200h,2013,Hatchback,Yes,Hybrid,1.8,188194 km,4.0,Automatic,Front,04-May,Left wheel,Black,0,1725.0
45760040,-,MERCEDES-BENZ,ML 350,2004,Jeep,Yes,Petrol,3.5,149000 km,6.0,Automatic,4x4,04-May,Left wheel,Black,2,15053.0
44284487,-,MERCEDES-BENZ,G 350,1995,Jeep,Yes,Diesel,3.2 Turbo,213700 km,6.0,Tiptronic,4x4,04-May,Left wheel,Silver,8,54882.0
45802859,639,HYUNDAI,Santa FE,2014,Jeep,Yes,Diesel,2,79769 km,4.0,Automatic,Front,04-May,Left wheel,Grey,4,49858.0
45683846,-,FORD,Transit,1995,Goods wagon,No,Diesel,2.5 Turbo,207888 km,4.0,Manual,Rear,04-May,Left wheel,White,0,12544.0
45793835,-,MERCEDES-BENZ,Viano,2004,Minivan,Yes,LPG,3.2,220000 km,6.0,Automatic,Rear,04-May,Right-hand drive,White,6,17562.0
45815125,1249,TOYOTA,Camry,2017,Sedan,Yes,Petrol,2.5,63200 km,4.0,Automatic,Front,04-May,Left wheel,Grey,12,392.0
45788451,-,BMW,318,1998,Sedan,No,Petrol,1.9,0 km,4.0,Manual,Rear,04-May,Left wheel,Black,4,6272.0
45450459,-,OPEL,Astra,2000,Hatchback,No,Petrol,1.6,0 km,4.0,Manual,Front,04-May,Left wheel,Blue,12,7213.0
45770121,1811,LEXUS,GX 460,2010,Jeep,Yes,Petrol,4.6,260771 km,8.0,Automatic,4x4,04-May,Left wheel,Black,0,46728.0
45730762,730,SSANGYONG,Actyon,2016,Jeep,Yes,Petrol,1.6,23739 km,4.0,Automatic,Front,04-May,Left wheel,Blue,4,45633.0
45803110,765,HYUNDAI,Sonata,2015,Sedan,Yes,LPG,2,32000 km,4.0,Automatic,Front,04-May,Left wheel,Orange,4,9565.0
45768546,2455,LEXUS,GX 470,2008,Jeep,Yes,Petrol,4.7,218126 km,8.0,Automatic,4x4,04-May,Left wheel,Black,0,282.0
45732377,836,HYUNDAI,Santa FE,2010,Jeep,Yes,Diesel,2,183631 km,4.0,Automatic,Front,04-May,Left wheel,White,4,20817.0
45769341,1750,TOYOTA,Highlander,2008,Jeep,Yes,Hybrid,3.3,226094 km,6.0,Automatic,4x4,04-May,Left wheel,White,12,941.0
45664596,382,HYUNDAI,Sonata,2014,Sedan,Yes,Hybrid,2.4,247835 km,4.0,Automatic,Front,04-May,Left wheel,Black,0,1882.0
45769546,1017,MERCEDES-BENZ,E 300,2017,Sedan,Yes,Petrol,2,1600 km,4.0,Automatic,Rear,04-May,Left wheel,Black,12,392.0
45706042,1079,TOYOTA,CHR,2018,Jeep,No,Petrol,2,46000 km,4.0,Tiptronic,Front,04-May,Left wheel,Grey,12,46728.0
45803447,765,HYUNDAI,Sonata,2015,Sedan,Yes,LPG,2,371964 km,4.0,Automatic,Front,04-May,Left wheel,Orange,4,12544.0
45804335,586,LEXUS,CT 200h,2012,Sedan,Yes,Hybrid,1.8,47286 km,4.0,Automatic,Front,04-May,Left wheel,Grey,4,24738.0
45804662,877,HYUNDAI,Tucson,2017,Jeep,Yes,Diesel,1.7,39747 km,4.0,Automatic,Front,04-May,Left wheel,White,4,49293.0
45781939,-,BMW,3.25E+48,2003,Sedan,Yes,Petrol,2.5,182000 km,6.0,Tiptronic,Rear,04-May,Left wheel,Grey,6,10976.0
45802330,-,MITSUBISHI,Mirage,2002,Sedan,No,Petrol,1.8,160000 km,4.0,Automatic,Front,04-May,Left wheel,White,2,7500.0
45726633,640,SSANGYONG,Korando,2013,Jeep,Yes,Diesel,2,93338 km,4.0,Automatic,Front,04-May,Left wheel,White,4,26149.0
45816311,1481,BMW,X5,2017,Jeep,Yes,Petrol,3,62256 km,6.0,Automatic,Rear,04-May,Left wheel,Brown,12,54255.0
45758196,1018,BMW,535,2011,Sedan,Yes,Petrol,3,128086 km,6.0,Automatic,Rear,04-May,Left wheel,Silver,0,17249.0
45790391,271,TOYOTA,Prius,2014,Hatchback,No,Hybrid,1.5,54845 km,4.0,Automatic,Front,04-May,Left wheel,Grey,0,15681.0
45801965,583,HYUNDAI,Elantra,2011,Sedan,Yes,Petrol,1.6,51211 km,4.0,Automatic,Front,04-May,Left wheel,Black,4,11604.0
44281806,1917,MERCEDES-BENZ,A 170,2010,Hatchback,No,Petrol,1.7,96000 km,4.0,Automatic,Front,04-May,Right-hand drive,Silver,2,6000.0
45799721,-,FORD,Fiesta,2015,Hatchback,No,Petrol,1.6,113080 km,4.0,Automatic,Front,04-May,Left wheel,Black,4,15681.0
45767392,1850,MERCEDES-BENZ,E 350,2008,Sedan,Yes,Diesel,3.5,122874 km,6.0,Automatic,Rear,04-May,Left wheel,Black,12,706.0
45772886,1528,TOYOTA,RAV 4,2007,Jeep,Yes,Petrol,2.4,390626 km,4.0,Automatic,4x4,04-May,Left wheel,Blue,12,314.0
45781980,843,TOYOTA,Prius,2008,Sedan,No,Hybrid,1.5,180000 km,4.0,Automatic,Front,04-May,Left wheel,Black,0,10036.0
45757478,-,MERCEDES-BENZ,C 180,1996,Sedan,No,Petrol,1.8,212485 km,8.0,Manual,Rear,04-May,Left wheel,Green,2,40769.0
45507111,-,TOYOTA,Prius C,2013,Hatchback,No,Hybrid,1.5,91200 km,2.0,Automatic,Front,04-May,Left wheel,Grey,6,15950.0
45732983,836,HYUNDAI,Sonata,2010,Sedan,Yes,Petrol,2,125064 km,4.0,Automatic,Front,04-May,Left wheel,Silver,4,18826.0
45804107,877,HYUNDAI,Tucson,2017,Jeep,Yes,Diesel,1.7,69088 km,4.0,Automatic,Front,04-May,Left wheel,Black,4,45210.0
45743511,-,FORD,Transit,2002,Microbus,No,Diesel,2.4 Turbo,210500 km,4.0,Manual,Rear,02-Mar,Left wheel,White,0,20000.0
45769938,934,SUBARU,Forester,2015,Jeep,Yes,Petrol,2.5,90392 km,4.0,Automatic,4x4,04-May,Left wheel,White,0,6899.0
45768526,1750,TOYOTA,Highlander,2008,Sedan,Yes,Hybrid,3.3,287274 km,6.0,Automatic,4x4,04-May,Left wheel,White,12,125.0
42204519,-,PORSCHE,911 meqanika,1998,Coupe,Yes,Petrol,3.4,105498 km,6.0,Manual,Rear,02-Mar,Left wheel,Silver,8,37354.0
45732349,639,HYUNDAI,Santa FE,2014,Jeep,Yes,Diesel,2,131690 km,4.0,Automatic,Front,04-May,Left wheel,Grey,4,40443.0
45802135,1091,HYUNDAI,H1,2016,Universal,Yes,Diesel,2.5,119552 km,4.0,Automatic,Front,04-May,Left wheel,Silver,4,38737.0
45637602,640,FORD,Fusion,2013,Sedan,Yes,Petrol,2,89000 km,6.0,Automatic,Rear,04-May,Left wheel,Black,12,18503.0
45815101,779,TOYOTA,Camry,2013,Sedan,Yes,Petrol,2.5,185699 km,4.0,Automatic,Front,04-May,Left wheel,White,12,2352.0
45767912,-,MERCEDES-BENZ,Vito,2003,Microbus,Yes,Diesel,2.3 Turbo,126058 km,4.0,Manual,Front,04-May,Left wheel,Sky blue,1,19444.0
45789552,-,BMW,530,2003,Sedan,Yes,Petrol,3,223014 km,6.0,Manual,Rear,04-May,Left wheel,Black,0,14113.0
45797083,836,HYUNDAI,Genesis,2010,Coupe,Yes,Petrol,2,115363 km,4.0,Automatic,Front,04-May,Left wheel,Red,4,15289.0
45769981,-,BMW,645,2005,Cabriolet,Yes,Petrol,4.4,222222 km,6.0,Tiptronic,Rear,02-Mar,Left wheel,Golden,12,24148.0
45788500,-,JAGUAR,F-pace,2016,Jeep,Yes,Diesel,2,40000 km,4.0,Automatic,4x4,04-May,Right-hand drive,Carnelian red,12,117604.0
45736918,-,HYUNDAI,Sonata,2013,Sedan,Yes,Petrol,2.4,182901 km,4.0,Tiptronic,Front,04-May,Left wheel,Black,2,22423.0
45815230,2070,TOYOTA,4Runner,2018,Jeep,Yes,Petrol,4,58971 km,6.0,Automatic,4x4,04-May,Left wheel,Silver,12,470.0
45019853,-,HONDA,Cr-v,2007,Jeep,No,Petrol,2.4,88000 km,4.0,Automatic,4x4,04-May,Left wheel,Silver,8,18503.0
45766787,836,VOLKSWAGEN,Tiguan,2010,Jeep,Yes,Petrol,2,185496 km,4.0,Automatic,Front,04-May,Left wheel,White,12,549.0
45810385,730,CHEVROLET,Orlando,2016,Jeep,Yes,Diesel,1.6,126104 km,4.0,Automatic,Front,04-May,Left wheel,White,4,23994.0
45715121,584,VOLKSWAGEN,Passat,2014,Sedan,Yes,Petrol,1.8,108000 km,4.0,Tiptronic,Front,04-May,Left wheel,Black,10,15994.0
44960962,934,TOYOTA,Camry,2015,Sedan,Yes,Petrol,2.5,75000 km,6.0,Tiptronic,Front,04-May,Left wheel,Black,8,27284.0
45804144,1211,MERCEDES-BENZ,GL 320,2010,Jeep,Yes,Diesel,3.0 Turbo,240000 km,6.0,Tiptronic,4x4,04-May,Left wheel,Black,12,35438.0
45757915,1646,LEXUS,GX 470,2015,Jeep,Yes,Petrol,4.6,106918 km,8.0,Automatic,4x4,04-May,Left wheel,Black,12,47042.0
45794879,-,VAZ,2121 (Niva),1998,Jeep,No,Petrol,1.7,50000 km,4.0,Manual,4x4,02-Mar,Left wheel,Green,0,5645.0
45816562,810,HYUNDAI,Elantra,2016,Sedan,Yes,Petrol,1.8,104270 km,4.0,Automatic,Front,04-May,Left wheel,White,12,2117.0
45095646,642,VOLKSWAGEN,Tiguan,2012,Jeep,No,Petrol,2.0 Turbo,194603 km,4.0,Tiptronic,4x4,04-May,Left wheel,Black,12,18817.0
45813432,1104,BMW,X5,2015,Jeep,Yes,Petrol,3,77442 km,6.0,Automatic,Rear,04-May,Left wheel,Black,12,706.0
45775624,640,SUBARU,XV,2013,Jeep,No,Petrol,2.0 Turbo,128000 km,4.0,Manual,4x4,04-May,Left wheel,White,8,10036.0
45813308,1664,LEXUS,LX 570,2013,Jeep,Yes,Petrol,5.7,211638 km,8.0,Automatic,4x4,04-May,Left wheel,Black,12,8781.0
45679578,-,HONDA,Cr-v,2002,Jeep,Yes,Petrol,2,200000 km,4.0,Automatic,4x4,04-May,Right-hand drive,Carnelian red,4,10349.0
45733721,1017,HYUNDAI,Sonata,2017,Sedan,Yes,Petrol,2,61600 km,4.0,Automatic,Front,04-May,Left wheel,Black,4,50018.0
45812939,-,GAZ,24,1990,Universal,Yes,Petrol,6.3,2000 km,8.0,Manual,4x4,02-Mar,Left wheel,Green,0,5331.0
45778055,-,MERCEDES-BENZ,C 240,1999,Sedan,Yes,CNG,2.4,300800 km,6.0,Tiptronic,Rear,04-May,Left wheel,Black,6,5018.0
45767438,2410,MERCEDES-BENZ,E 350,2010,Sedan,Yes,Diesel,6.2,274771 km,8.0,Automatic,Rear,04-May,Left wheel,White,12,314.0
45742505,-,MERCEDES-BENZ,A 160,2002,Hatchback,Yes,Petrol,1.6,0 km,4.0,Automatic,Front,04-May,Left wheel,White,6,4200.0
45807148,-,FORD,Transit T330,2004,Microbus,No,Diesel,2.4 Turbo,162541 km,4.0,Manual,Rear,02-Mar,Left wheel,Red,4,19914.0
43908528,761,TOYOTA,Prius ჰიბრიდი,2010,Hatchback,No,Hybrid,1.8,120000 km,4.0,Variator,Front,04-May,Left wheel,Silver,12,16621.0
45772722,1363,LEXUS,GX 460,2012,Jeep,Yes,Petrol,4.6,189704 km,8.0,Automatic,4x4,04-May,Left wheel,Grey,0,157.0
45792139,911,KIA,Cadenza,2011,Sedan,Yes,Petrol,2.7,42496 km,4.0,Automatic,Front,04-May,Left wheel,Black,4,11917.0
45760677,1111,HONDA,FIT,2012,Hatchback,No,Hybrid,1.3,135000 km,4.0,Automatic,Front,04-May,Right-hand drive,Silver,2,7213.0
44923742,831,KIA,Sportage,2011,Jeep,No,Petrol,2.4,85000 km,4.0,Tiptronic,4x4,04-May,Left wheel,Black,12,24148.0
45806369,530,PORSCHE,Panamera,2015,Sedan,Yes,Hybrid,3,0 km,6.0,Automatic,Rear,04-May,Left wheel,Grey,12,26030.0
45425408,1346,FORD,Escape SE,2013,Jeep,Yes,Petrol,1.6,14000 km,4.0,Tiptronic,Front,04-May,Right-hand drive,Grey,12,21639.0
45650320,919,MERCEDES-BENZ,ML 350,2012,Jeep,Yes,Diesel,3,145227 km,6.0,Automatic,4x4,04-May,Left wheel,Grey,12,157.0
45758223,1935,LEXUS,GX 460,2016,Jeep,Yes,Petrol,4.6,155976 km,8.0,Automatic,4x4,04-May,Left wheel,White,0,31988.0
45749269,-,HONDA,FIT,2006,Hatchback,No,Petrol,1.5,0 km,4.0,Automatic,Front,04-May,Right-hand drive,Silver,4,30.0
45816600,-,BMW,3.20E+38,1997,Sedan,No,Petrol,2,25000 km,6.0,Manual,Rear,04-May,Left wheel,White,2,9408.0
45759917,1058,MERCEDES-BENZ,E 350,2012,Sedan,Yes,Petrol,3.5,145000 km,6.0,Tiptronic,4x4,04-May,Left wheel,Silver,0,34184.0
45725923,707,SSANGYONG,Actyon,2011,Sedan,Yes,Diesel,2,194314 km,4.0,Automatic,Front,04-May,Left wheel,Silver,4,16160.0
45816343,308,TOYOTA,Prius C,2015,Hatchback,Yes,Hybrid,1.5,80661 km,4.0,Automatic,Front,04-May,Left wheel,White,12,549.0
45758542,790,OPEL,Combo,2009,Goods wagon,No,CNG,1.6,152000 km,4.0,Manual,Front,04-May,Left wheel,Yellow,6,10976.0
42786153,878,TOYOTA,Prius,2009,Hatchback,No,Hybrid,1.8,162024 km,4.0,Automatic,Front,04-May,Left wheel,Red,8,14897.0
45797210,1091,HYUNDAI,H1,2016,Minivan,Yes,Diesel,2.5,109629 km,4.0,Automatic,Front,04-May,Left wheel,Silver,4,36235.0
45809768,502,TOYOTA,Aqua,2013,Hatchback,Yes,Petrol,1.5,49000 km,4.0,Automatic,Front,04-May,Left wheel,Blue,4,19002.0
45808983,687,DAEWOO,Lacetti,2010,Sedan,Yes,Petrol,1.6,130000 km,4.0,Automatic,Front,04-May,Left wheel,Grey,4,9252.0
45814384,-,KIA,Cerato,2014,Sedan,No,Petrol,1.6,76000 km,4.0,Automatic,Front,04-May,Left wheel,Black,6,21326.0
45815390,518,LEXUS,ES 350,2016,Sedan,Yes,Hybrid,2.5,129989 km,4.0,Automatic,Front,04-May,Left wheel,Grey,12,784.0
45764276,-,VAZ,2121 (Niva),1995,Jeep,No,CNG,1.7,0 km,4.0,Manual,4x4,02-Mar,Left wheel,Red,0,1500.0
45804899,-,MERCEDES-BENZ,Sprinter,1998,Microbus,No,Diesel,2.9 Turbo,270000 km,5.0,Manual,Rear,04-May,Right-hand drive,White,1,11290.0
45792036,1714,TOYOTA,Highlander,2017,Sedan,Yes,Petrol,3.5,34082 km,6.0,Automatic,Front,04-May,Left wheel,Blue,12,17876.0
45769413,831,HYUNDAI,Elantra,2017,Sedan,Yes,Petrol,1.6,25635 km,4.0,Automatic,Front,04-May,Left wheel,Black,12,1019.0
45642362,607,TOYOTA,Camry,2019,Sedan,Yes,Hybrid,2.5,9626 km,4.0,Automatic,Front,04-May,Left wheel,Black,12,3450.0
45797747,531,HYUNDAI,Elantra,2012,Sedan,Yes,Petrol,1.6,113516 km,4.0,Automatic,Front,04-May,Left wheel,Black,4,19416.0
45815363,-,TOYOTA,Ist,2002,Hatchback,No,Petrol,1.5,117000 km,4.0,Automatic,4x4,04-May,Right-hand drive,Red,4,8781.0
45134541,-,CHEVROLET,Volt,2011,Hatchback,Yes,Plug-in Hybrid,1.4,217600 km,4.0,Automatic,Front,04-May,Left wheel,White,12,22894.0
45765255,1172,MERCEDES-BENZ,E 350,2011,Sedan,Yes,Diesel,3.5,230696 km,6.0,Automatic,4x4,04-May,Left wheel,Black,12,627.0
45769765,394,LEXUS,ES 300,2014,Sedan,Yes,Hybrid,2.5,131000 km,4.0,Automatic,Front,04-May,Left wheel,Black,12,21953.0
45397141,-,FORD,Transit Connect,2003,Goods wagon,No,Diesel,1.7,159000 km,4.0,Manual,Front,04-May,Left wheel,White,4,9095.0
45757556,753,HYUNDAI,Sonata,2012,Sedan,Yes,Petrol,2.4,180067 km,4.0,Automatic,Front,04-May,Left wheel,Blue,12,1490.0
45617768,779,TOYOTA,Camry,2013,Sedan,Yes,Hybrid,2.5,124912 km,4.0,Automatic,Front,04-May,Left wheel,White,12,3763.0
45492257,924,VOLKSWAGEN,Passat,2017,Sedan,Yes,Petrol,1.8 Turbo,49800 km,4.0,Automatic,Front,04-May,Left wheel,Grey,12,34497.0
45749567,-,HONDA,FIT,2004,Hatchback,No,Petrol,1.3,0 km,4.0,Automatic,Front,04-May,Right-hand drive,Silver,4,30.0
45437103,-,TOYOTA,Ist,2010,Hatchback,No,Petrol,1.8,203000 km,4.0,Automatic,Front,04-May,Left wheel,White,8,14113.0
45809128,732,HONDA,FIT,2018,Hatchback,Yes,Petrol,1.3,5987 km,4.0,Automatic,Front,04-May,Left wheel,Silver,4,22291.0
45797636,1347,HYUNDAI,H1,2008,Minivan,Yes,Diesel,2.5,52169 km,4.0,Automatic,Front,04-May,Left wheel,Blue,4,15524.0
45810499,831,CHEVROLET,Orlando,2017,Jeep,Yes,Diesel,1.6,67668 km,4.0,Automatic,Front,04-May,Left wheel,White,4,35328.0
45810645,363,CHEVROLET,Spark,2014,Sedan,Yes,Petrol,1,35565 km,4.0,Automatic,Front,04-May,Left wheel,White,4,8778.0
